Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,GST (%),Tax,Total,Gross Income,Payment,Rating,Date,Day of Week
INV00204,C,Pune,Member,Female,Health and beauty,43.64,6,12,31.42,261.84,293.26,Ewallet,4.6,8/28/2024,Wednesday
INV00205,B,Ahmedabad,Normal,Female,Sports and travel,58.07,7,5,20.32,406.49,426.81,Credit card,7.3,10/5/2024,Saturday
INV00206,C,Delhi,Member,Male,Electronic accessories,61.82,4,18,44.51,247.28,291.79,Ewallet,10.0,5/4/2025,Sunday
INV00207,A,Ahmedabad,Member,Female,Electronic accessories,89.12,1,18,16.04,89.12,105.16,Ewallet,7.4,11/19/2024,Tuesday
INV00208,B,Pune,Normal,Male,Electronic accessories,57.41,1,18,10.33,57.41,67.74,Credit card,7.1,12/27/2024,Friday
INV00209,A,Kolkata,Normal,Male,Electronic accessories,66.01,5,18,59.41,330.05,389.46,Credit card,7.4,7/16/2025,Wednesday
INV00210,B,Ahmedabad,Member,Male,Electronic accessories,37.17,7,18,46.83,260.19,307.02,Cash,8.0,6/3/2025,Tuesday
INV00211,C,Hyderabad,Normal,Male,Food and beverages,31.93,9,5,14.37,287.37,301.74,Cash,6.9,12/24/2024,Tuesday
INV00212,C,Hyderabad,Normal,Female,Electronic accessories,95.31,5,18,85.78,476.55,562.33,Credit card,5.5,8/25/2024,Sunday
INV00213,A,Hyderabad,Normal,Male,Electronic accessories,14.52,9,18,23.52,130.68,154.2,Credit card,9.1,6/12/2025,Thursday
INV00214,C,Delhi,Member,Male,Health and beauty,11.75,6,12,8.46,70.5,78.96,Ewallet,4.9,12/23/2024,Monday
INV00215,B,Chennai,Normal,Female,Sports and travel,23.49,3,5,3.52,70.47,73.99,Cash,7.0,7/10/2025,Thursday
INV00216,A,Bangalore,Member,Male,Fashion accessories,68.78,3,12,24.76,206.34,231.1,Credit card,4.6,6/24/2025,Tuesday
INV00217,B,Delhi,Normal,Female,Fashion accessories,56.31,2,12,13.51,112.62,126.13,Cash,4.8,3/23/2025,Sunday
INV00218,A,Chennai,Member,Female,Fashion accessories,78.82,3,12,28.38,236.46,264.84,Credit card,7.6,4/9/2025,Wednesday
INV00219,B,Delhi,Normal,Male,Electronic accessories,80.96,9,18,131.16,728.64,859.8,Cash,7.5,3/16/2025,Sunday
INV00220,A,Ahmedabad,Normal,Male,Food and beverages,56.89,4,5,11.38,227.56,238.94,Cash,4.2,8/19/2024,Monday
INV00221,A,Ahmedabad,Member,Male,Health and beauty,77.49,3,12,27.9,232.47,260.37,Credit card,8.5,8/9/2024,Friday
INV00222,A,Chennai,Member,Male,Sports and travel,85.26,5,5,21.32,426.3,447.62,Ewallet,5.5,2/1/2025,Saturday
INV00223,C,Mumbai,Member,Male,Food and beverages,28.73,9,5,12.93,258.57,271.5,Credit card,9.8,3/9/2025,Sunday
INV00224,B,Ahmedabad,Normal,Female,Electronic accessories,36.29,3,18,19.6,108.87,128.47,Cash,9.7,2/9/2025,Sunday
INV00225,C,Pune,Normal,Male,Health and beauty,79.32,2,12,19.04,158.64,177.68,Ewallet,9.2,7/30/2024,Tuesday
INV00226,C,Delhi,Normal,Male,Health and beauty,71.9,8,12,69.02,575.2,644.22,Cash,8.2,3/4/2025,Tuesday
INV00227,C,Mumbai,Normal,Female,Electronic accessories,58.62,1,18,10.55,58.62,69.17,Credit card,8.1,11/6/2024,Wednesday
INV00228,B,Pune,Member,Male,Health and beauty,23.11,9,12,24.96,207.99,232.95,Credit card,7.6,1/31/2025,Friday
INV00229,A,Mumbai,Normal,Male,Electronic accessories,55.97,2,18,20.15,111.94,132.09,Credit card,6.6,2/14/2025,Friday
INV00230,A,Delhi,Member,Female,Fashion accessories,78.87,8,12,75.72,630.96,706.68,Cash,7.0,2/1/2025,Saturday
INV00231,B,Ahmedabad,Member,Female,Fashion accessories,99.67,1,12,11.96,99.67,111.63,Ewallet,9.6,7/12/2025,Saturday
INV00232,B,Hyderabad,Member,Female,Food and beverages,24.32,9,5,10.94,218.88,229.82,Cash,9.0,4/23/2025,Wednesday
INV00233,C,Mumbai,Member,Male,Fashion accessories,99.98,3,12,35.99,299.94,335.93,Ewallet,6.7,2/2/2025,Sunday
INV00234,B,Chennai,Normal,Female,Electronic accessories,22.88,8,18,32.95,183.04,215.99,Cash,6.7,4/15/2025,Tuesday
INV00235,B,Bangalore,Normal,Male,Sports and travel,47.4,1,5,2.37,47.4,49.77,Credit card,8.8,11/13/2024,Wednesday
INV00236,A,Ahmedabad,Member,Female,Home and lifestyle,30.65,9,18,49.65,275.85,325.5,Ewallet,5.7,4/12/2025,Saturday
INV00237,B,Chennai,Member,Female,Sports and travel,53.65,4,5,10.73,214.6,225.33,Cash,9.2,9/25/2024,Wednesday
INV00238,C,Mumbai,Member,Female,Food and beverages,64.56,2,5,6.46,129.12,135.58,Credit card,6.5,7/7/2025,Monday
INV00239,A,Delhi,Normal,Male,Fashion accessories,57.63,5,12,34.58,288.15,322.73,Credit card,9.9,6/30/2025,Monday
INV00240,C,Pune,Member,Male,Home and lifestyle,87.26,8,18,125.65,698.08,823.73,Cash,9.3,11/15/2024,Friday
INV00241,A,Pune,Normal,Male,Home and lifestyle,62.2,7,18,78.37,435.4,513.77,Credit card,6.4,4/1/2025,Tuesday
INV00242,C,Ahmedabad,Normal,Female,Sports and travel,40.26,1,5,2.01,40.26,42.27,Ewallet,9.5,8/26/2024,Monday
INV00243,C,Delhi,Member,Female,Sports and travel,53.79,4,5,10.76,215.16,225.92,Ewallet,7.7,7/30/2024,Tuesday
INV00244,B,Mumbai,Member,Male,Fashion accessories,95.74,8,12,91.91,765.92,857.83,Ewallet,9.9,8/18/2024,Sunday
INV00245,B,Hyderabad,Normal,Male,Food and beverages,93.74,5,5,23.44,468.7,492.14,Credit card,4.3,11/27/2024,Wednesday
INV00246,B,Mumbai,Normal,Male,Health and beauty,19.99,8,12,19.19,159.92,179.11,Cash,5.1,9/17/2024,Tuesday
INV00247,B,Chennai,Normal,Female,Home and lifestyle,33.17,8,18,47.76,265.36,313.12,Credit card,7.4,10/8/2024,Tuesday
INV00248,B,Pune,Normal,Female,Food and beverages,49.99,2,5,5.0,99.98,104.98,Cash,7.8,12/3/2024,Tuesday
INV00249,A,Mumbai,Normal,Female,Electronic accessories,22.35,5,18,20.11,111.75,131.86,Ewallet,6.2,2/26/2025,Wednesday
INV00250,C,Chennai,Normal,Female,Sports and travel,91.07,1,5,4.55,91.07,95.62,Ewallet,6.6,10/3/2024,Thursday
INV00251,C,Pune,Member,Female,Fashion accessories,76.16,9,12,82.25,685.44,767.69,Cash,5.4,9/7/2024,Saturday
INV00252,A,Bangalore,Member,Female,Fashion accessories,90.44,4,12,43.41,361.76,405.17,Credit card,6.0,5/9/2025,Friday
INV00253,B,Chennai,Member,Male,Fashion accessories,88.42,4,12,42.44,353.68,396.12,Cash,7.8,5/8/2025,Thursday
INV00254,A,Hyderabad,Normal,Female,Food and beverages,46.97,8,5,18.79,375.76,394.55,Credit card,9.3,5/25/2025,Sunday
INV00255,B,Mumbai,Member,Male,Food and beverages,30.55,7,5,10.69,213.85,224.54,Credit card,6.4,12/28/2024,Saturday
INV00256,B,Pune,Normal,Female,Fashion accessories,67.33,9,12,72.72,605.97,678.69,Ewallet,5.2,6/18/2025,Wednesday
INV00257,A,Ahmedabad,Member,Female,Fashion accessories,22.22,6,12,16.0,133.32,149.32,Cash,8.9,12/3/2024,Tuesday
INV00258,B,Ahmedabad,Member,Female,Fashion accessories,27.14,7,12,22.8,189.98,212.78,Cash,7.7,9/30/2024,Monday
INV00259,C,Kolkata,Member,Male,Electronic accessories,37.75,6,18,40.77,226.5,267.27,Credit card,6.8,1/15/2025,Wednesday
INV00260,C,Delhi,Member,Male,Fashion accessories,21.87,7,12,18.37,153.09,171.46,Credit card,6.9,5/24/2025,Saturday
INV00261,B,Delhi,Normal,Female,Health and beauty,13.48,1,12,1.62,13.48,15.1,Ewallet,6.1,4/23/2025,Wednesday
INV00262,C,Hyderabad,Member,Male,Sports and travel,84.18,8,5,33.67,673.44,707.11,Ewallet,8.8,1/7/2025,Tuesday
INV00263,A,Delhi,Member,Male,Electronic accessories,27.09,1,18,4.88,27.09,31.97,Credit card,6.6,3/31/2025,Monday
INV00264,A,Mumbai,Normal,Female,Fashion accessories,53.94,5,12,32.36,269.7,302.06,Ewallet,9.4,9/16/2024,Monday
INV00265,B,Delhi,Normal,Male,Sports and travel,21.99,9,5,9.9,197.91,207.81,Credit card,5.4,1/20/2025,Monday
INV00266,C,Bangalore,Member,Male,Food and beverages,45.02,7,5,15.76,315.14,330.9,Ewallet,6.7,1/4/2025,Saturday
INV00267,C,Hyderabad,Member,Female,Food and beverages,53.64,1,5,2.68,53.64,56.32,Cash,7.3,3/3/2025,Monday
INV00268,B,Chennai,Normal,Female,Electronic accessories,42.64,7,18,53.73,298.48,352.21,Cash,7.2,10/7/2024,Monday
INV00269,B,Mumbai,Member,Female,Electronic accessories,65.39,3,18,35.31,196.17,231.48,Ewallet,6.4,6/21/2025,Saturday
INV00270,C,Hyderabad,Member,Male,Fashion accessories,64.93,8,12,62.33,519.44,581.77,Cash,7.1,12/30/2024,Monday
INV00271,C,Kolkata,Normal,Female,Fashion accessories,56.36,4,12,27.05,225.44,252.49,Credit card,5.1,5/17/2025,Saturday
INV00272,B,Kolkata,Member,Male,Fashion accessories,42.57,1,12,5.11,42.57,47.68,Cash,5.5,1/15/2025,Wednesday
INV00273,C,Delhi,Member,Male,Food and beverages,56.82,5,5,14.21,284.1,298.31,Cash,7.3,4/8/2025,Tuesday
INV00274,C,Mumbai,Member,Female,Home and lifestyle,32.56,5,18,29.3,162.8,192.1,Credit card,4.3,7/15/2025,Tuesday
INV00275,A,Bangalore,Normal,Female,Sports and travel,15.96,5,5,3.99,79.8,83.79,Credit card,5.2,7/13/2025,Sunday
INV00276,C,Mumbai,Normal,Female,Health and beauty,32.69,1,12,3.92,32.69,36.61,Ewallet,7.8,11/21/2024,Thursday
INV00277,B,Kolkata,Normal,Female,Fashion accessories,33.89,5,12,20.33,169.45,189.78,Cash,8.8,8/18/2024,Sunday
INV00278,C,Chennai,Normal,Male,Home and lifestyle,36.37,8,18,52.37,290.96,343.33,Cash,9.7,7/7/2025,Monday
INV00279,B,Bangalore,Normal,Female,Electronic accessories,52.03,9,18,84.29,468.27,552.56,Credit card,9.4,4/21/2025,Monday
INV00280,C,Pune,Normal,Female,Electronic accessories,75.43,6,18,81.46,452.58,534.04,Cash,7.0,7/30/2024,Tuesday
INV00281,C,Delhi,Member,Male,Home and lifestyle,52.96,2,18,19.07,105.92,124.99,Cash,9.7,9/6/2024,Friday
INV00282,A,Bangalore,Normal,Male,Health and beauty,62.46,2,12,14.99,124.92,139.91,Credit card,7.3,11/15/2024,Friday
INV00283,C,Mumbai,Normal,Female,Home and lifestyle,82.32,7,18,103.72,576.24,679.96,Ewallet,5.3,1/10/2025,Friday
INV00284,C,Kolkata,Normal,Male,Food and beverages,35.68,7,5,12.49,249.76,262.25,Credit card,7.6,7/28/2024,Sunday
INV00285,A,Bangalore,Normal,Female,Electronic accessories,20.75,4,18,14.94,83.0,97.94,Cash,7.3,6/13/2025,Friday
INV00286,C,Pune,Normal,Male,Health and beauty,21.87,3,12,7.87,65.61,73.48,Ewallet,7.5,6/23/2025,Monday
INV00287,C,Kolkata,Normal,Female,Electronic accessories,20.2,8,18,29.09,161.6,190.69,Cash,6.8,2/28/2025,Friday
INV00288,A,Kolkata,Member,Male,Fashion accessories,77.79,6,12,56.01,466.74,522.75,Credit card,7.3,1/5/2025,Sunday
INV00289,B,Kolkata,Member,Male,Fashion accessories,96.92,7,12,81.41,678.44,759.85,Credit card,6.5,10/5/2024,Saturday
INV00290,A,Chennai,Normal,Male,Food and beverages,66.35,9,5,29.86,597.15,627.01,Ewallet,7.4,1/25/2025,Saturday
INV00291,B,Mumbai,Member,Female,Home and lifestyle,52.91,2,18,19.05,105.82,124.87,Cash,7.1,6/23/2025,Monday
INV00292,B,Bangalore,Member,Female,Sports and travel,23.97,4,5,4.79,95.88,100.67,Credit card,5.1,4/17/2025,Thursday
INV00293,A,Mumbai,Member,Female,Sports and travel,86.64,8,5,34.66,693.12,727.78,Credit card,4.2,1/23/2025,Thursday
INV00294,C,Hyderabad,Member,Female,Food and beverages,71.32,4,5,14.26,285.28,299.54,Cash,5.3,8/29/2024,Thursday
INV00295,B,Mumbai,Member,Male,Electronic accessories,42.33,1,18,7.62,42.33,49.95,Credit card,4.1,3/17/2025,Monday
INV00296,B,Hyderabad,Member,Female,Food and beverages,38.46,4,5,7.69,153.84,161.53,Cash,9.3,11/19/2024,Tuesday
INV00297,C,Kolkata,Member,Male,Sports and travel,34.0,6,5,10.2,204.0,214.2,Ewallet,8.0,10/28/2024,Monday
INV00298,A,Ahmedabad,Member,Male,Health and beauty,88.39,5,12,53.03,441.95,494.98,Cash,5.7,12/15/2024,Sunday
INV00299,B,Kolkata,Member,Female,Health and beauty,35.47,5,12,21.28,177.35,198.63,Ewallet,6.4,3/15/2025,Saturday
INV00300,A,Mumbai,Normal,Female,Food and beverages,90.21,1,5,4.51,90.21,94.72,Cash,9.5,12/17/2024,Tuesday
INV00301,B,Ahmedabad,Normal,Female,Fashion accessories,21.17,9,12,22.86,190.53,213.39,Cash,7.8,9/6/2024,Friday
INV00302,C,Bangalore,Normal,Male,Sports and travel,28.54,8,5,11.42,228.32,239.74,Ewallet,7.3,7/24/2025,Thursday
INV00303,B,Pune,Member,Female,Electronic accessories,35.51,9,18,57.53,319.59,377.12,Ewallet,6.7,11/15/2024,Friday
INV00304,B,Chennai,Normal,Male,Health and beauty,88.7,9,12,95.8,798.3,894.1,Cash,9.1,3/22/2025,Saturday
INV00305,C,Hyderabad,Member,Male,Sports and travel,72.18,9,5,32.48,649.62,682.1,Cash,8.3,2/16/2025,Sunday
INV00306,B,Kolkata,Member,Female,Electronic accessories,84.8,8,18,122.11,678.4,800.51,Ewallet,6.1,8/16/2024,Friday
INV00307,C,Bangalore,Normal,Female,Health and beauty,32.88,4,12,15.78,131.52,147.3,Ewallet,6.3,12/13/2024,Friday
INV00308,B,Kolkata,Member,Male,Home and lifestyle,42.18,9,18,68.33,379.62,447.95,Credit card,5.5,12/10/2024,Tuesday
INV00309,C,Pune,Normal,Male,Electronic accessories,54.02,3,18,29.17,162.06,191.23,Cash,8.0,12/24/2024,Tuesday
INV00310,C,Ahmedabad,Normal,Female,Health and beauty,99.77,4,12,47.89,399.08,446.97,Credit card,9.8,7/4/2025,Friday
INV00311,B,Hyderabad,Member,Female,Home and lifestyle,57.4,4,18,41.33,229.6,270.93,Ewallet,7.7,6/24/2025,Tuesday
INV00312,B,Mumbai,Normal,Male,Home and lifestyle,70.58,2,18,25.41,141.16,166.57,Cash,6.8,2/13/2025,Thursday
INV00313,A,Mumbai,Normal,Male,Health and beauty,91.33,1,12,10.96,91.33,102.29,Ewallet,5.4,9/10/2024,Tuesday
INV00314,B,Mumbai,Member,Male,Food and beverages,58.01,8,5,23.2,464.08,487.28,Cash,4.3,7/27/2025,Sunday
INV00315,A,Bangalore,Member,Female,Health and beauty,15.52,2,12,3.72,31.04,34.76,Cash,7.5,3/25/2025,Tuesday
INV00316,A,Pune,Member,Male,Home and lifestyle,11.82,8,18,17.02,94.56,111.58,Credit card,6.3,10/14/2024,Monday
INV00317,B,Delhi,Normal,Female,Electronic accessories,26.99,8,18,38.87,215.92,254.79,Cash,6.1,10/16/2024,Wednesday
INV00318,B,Delhi,Normal,Female,Sports and travel,31.21,9,5,14.04,280.89,294.93,Ewallet,7.5,6/9/2025,Monday
INV00319,C,Hyderabad,Normal,Male,Home and lifestyle,27.78,6,18,30.0,166.68,196.68,Ewallet,4.3,10/12/2024,Saturday
INV00320,C,Bangalore,Member,Female,Food and beverages,11.27,6,5,3.38,67.62,71.0,Cash,8.0,6/13/2025,Friday
INV00321,B,Hyderabad,Normal,Male,Home and lifestyle,11.96,7,18,15.07,83.72,98.79,Credit card,7.0,12/10/2024,Tuesday
INV00322,B,Kolkata,Member,Female,Health and beauty,69.69,9,12,75.27,627.21,702.48,Cash,7.8,1/28/2025,Tuesday
INV00323,C,Chennai,Member,Male,Sports and travel,49.22,7,5,17.23,344.54,361.77,Cash,6.0,2/20/2025,Thursday
INV00324,A,Bangalore,Member,Male,Home and lifestyle,51.66,8,18,74.39,413.28,487.67,Cash,7.8,5/1/2025,Thursday
INV00325,C,Mumbai,Member,Male,Food and beverages,52.51,6,5,15.75,315.06,330.81,Credit card,4.1,9/25/2024,Wednesday
INV00326,B,Ahmedabad,Normal,Female,Electronic accessories,28.36,1,18,5.1,28.36,33.46,Cash,6.1,2/28/2025,Friday
INV00327,C,Mumbai,Member,Female,Sports and travel,62.17,5,5,15.54,310.85,326.39,Cash,8.1,5/18/2025,Sunday
INV00328,C,Delhi,Member,Female,Home and lifestyle,73.41,5,18,66.07,367.05,433.12,Cash,9.9,6/11/2025,Wednesday
INV00329,A,Bangalore,Member,Female,Sports and travel,65.03,3,5,9.75,195.09,204.84,Ewallet,4.4,12/11/2024,Wednesday
INV00330,A,Kolkata,Normal,Female,Food and beverages,20.28,4,5,4.06,81.12,85.18,Cash,6.5,1/28/2025,Tuesday
INV00331,B,Delhi,Member,Male,Fashion accessories,41.38,9,12,44.69,372.42,417.11,Credit card,7.7,12/24/2024,Tuesday
INV00332,A,Kolkata,Normal,Male,Home and lifestyle,23.23,5,18,20.91,116.15,137.06,Credit card,5.5,9/12/2024,Thursday
INV00333,C,Kolkata,Normal,Female,Health and beauty,20.16,2,12,4.84,40.32,45.16,Credit card,7.8,2/4/2025,Tuesday
INV00334,B,Pune,Member,Female,Home and lifestyle,98.01,6,18,105.85,588.06,693.91,Credit card,5.4,5/12/2025,Monday
INV00335,A,Delhi,Member,Male,Fashion accessories,35.33,3,12,12.72,105.99,118.71,Cash,7.6,8/6/2024,Tuesday
INV00336,A,Delhi,Normal,Male,Sports and travel,76.11,9,5,34.25,684.99,719.24,Cash,4.6,2/28/2025,Friday
INV00337,A,Chennai,Member,Male,Electronic accessories,63.3,7,18,79.76,443.1,522.86,Credit card,5.1,5/11/2025,Sunday
INV00338,B,Ahmedabad,Member,Female,Home and lifestyle,41.82,5,18,37.64,209.1,246.74,Ewallet,8.2,7/27/2025,Sunday
INV00339,C,Pune,Member,Female,Electronic accessories,43.18,4,18,31.09,172.72,203.81,Credit card,4.0,8/31/2024,Saturday
INV00340,A,Pune,Member,Male,Sports and travel,38.49,5,5,9.62,192.45,202.07,Ewallet,6.3,2/10/2025,Monday
INV00341,C,Bangalore,Member,Male,Fashion accessories,18.23,3,12,6.56,54.69,61.25,Ewallet,8.9,11/1/2024,Friday
INV00342,B,Delhi,Member,Male,Home and lifestyle,64.89,3,18,35.04,194.67,229.71,Cash,6.7,2/27/2025,Thursday
INV00343,C,Delhi,Normal,Female,Food and beverages,74.84,2,5,7.48,149.68,157.16,Cash,7.0,12/11/2024,Wednesday
INV00344,B,Ahmedabad,Normal,Female,Sports and travel,16.15,2,5,1.62,32.3,33.92,Cash,8.7,1/31/2025,Friday
INV00345,C,Pune,Normal,Female,Electronic accessories,64.25,1,18,11.56,64.25,75.81,Ewallet,5.6,9/22/2024,Sunday
INV00346,B,Bangalore,Normal,Male,Fashion accessories,10.72,3,12,3.86,32.16,36.02,Credit card,7.2,5/27/2025,Tuesday
INV00347,B,Mumbai,Normal,Male,Home and lifestyle,57.53,3,18,31.07,172.59,203.66,Cash,7.5,4/26/2025,Saturday
INV00348,A,Hyderabad,Member,Female,Electronic accessories,90.31,8,18,130.05,722.48,852.53,Credit card,6.4,11/7/2024,Thursday
INV00349,B,Bangalore,Normal,Male,Electronic accessories,12.25,1,18,2.2,12.25,14.45,Cash,7.8,8/20/2024,Tuesday
INV00350,B,Hyderabad,Normal,Female,Electronic accessories,24.28,2,18,8.74,48.56,57.3,Cash,7.3,9/2/2024,Monday
INV00351,C,Hyderabad,Member,Female,Fashion accessories,72.73,9,12,78.55,654.57,733.12,Cash,5.7,12/3/2024,Tuesday
INV00352,A,Ahmedabad,Normal,Female,Sports and travel,80.38,4,5,16.08,321.52,337.6,Ewallet,9.7,2/2/2025,Sunday
INV00353,A,Pune,Member,Male,Fashion accessories,10.47,7,12,8.79,73.29,82.08,Credit card,5.5,7/30/2024,Tuesday
INV00354,C,Chennai,Normal,Female,Health and beauty,94.64,1,12,11.36,94.64,106.0,Credit card,5.0,12/11/2024,Wednesday
INV00355,A,Pune,Normal,Female,Electronic accessories,35.33,4,18,25.44,141.32,166.76,Cash,7.5,4/13/2025,Sunday
INV00356,A,Delhi,Member,Female,Food and beverages,12.24,5,5,3.06,61.2,64.26,Credit card,7.0,5/1/2025,Thursday
INV00357,A,Chennai,Member,Female,Health and beauty,90.44,4,12,43.41,361.76,405.17,Cash,4.7,9/28/2024,Saturday
INV00358,C,Hyderabad,Member,Male,Home and lifestyle,48.03,5,18,43.23,240.15,283.38,Credit card,7.5,5/7/2025,Wednesday
INV00359,A,Mumbai,Normal,Male,Fashion accessories,90.59,3,12,32.61,271.77,304.38,Ewallet,4.6,3/17/2025,Monday
INV00360,C,Chennai,Member,Male,Electronic accessories,35.56,2,18,12.8,71.12,83.92,Credit card,6.4,4/14/2025,Monday
INV00361,A,Hyderabad,Normal,Female,Food and beverages,47.69,2,5,4.77,95.38,100.15,Credit card,4.6,7/15/2025,Tuesday
INV00362,C,Kolkata,Member,Male,Sports and travel,21.96,4,5,4.39,87.84,92.23,Credit card,4.6,10/1/2024,Tuesday
INV00363,C,Mumbai,Normal,Female,Home and lifestyle,20.94,4,18,15.08,83.76,98.84,Cash,8.4,2/24/2025,Monday
INV00364,A,Delhi,Normal,Female,Health and beauty,77.75,3,12,27.99,233.25,261.24,Credit card,7.1,1/31/2025,Friday
INV00365,A,Hyderabad,Member,Male,Home and lifestyle,19.32,2,18,6.96,38.64,45.6,Ewallet,8.0,10/14/2024,Monday
INV00366,A,Chennai,Normal,Female,Health and beauty,53.82,1,12,6.46,53.82,60.28,Ewallet,5.9,5/9/2025,Friday
INV00367,C,Pune,Normal,Female,Health and beauty,31.64,6,12,22.78,189.84,212.62,Cash,8.5,12/17/2024,Tuesday
INV00368,A,Hyderabad,Member,Male,Electronic accessories,81.41,1,18,14.65,81.41,96.06,Credit card,9.7,10/3/2024,Thursday
INV00369,C,Mumbai,Normal,Male,Home and lifestyle,22.36,6,18,24.15,134.16,158.31,Credit card,4.4,2/19/2025,Wednesday
INV00370,C,Pune,Normal,Male,Home and lifestyle,16.53,5,18,14.88,82.65,97.53,Cash,5.1,4/30/2025,Wednesday
INV00371,B,Pune,Normal,Male,Sports and travel,32.54,7,5,11.39,227.78,239.17,Cash,7.8,1/18/2025,Saturday
INV00372,C,Mumbai,Member,Female,Sports and travel,71.72,4,5,14.34,286.88,301.22,Ewallet,7.1,7/9/2025,Wednesday
INV00373,B,Hyderabad,Member,Male,Home and lifestyle,92.97,1,18,16.73,92.97,109.7,Credit card,6.5,3/12/2025,Wednesday
INV00374,A,Delhi,Normal,Male,Sports and travel,42.4,2,5,4.24,84.8,89.04,Cash,4.5,10/23/2024,Wednesday
INV00375,B,Delhi,Member,Male,Home and lifestyle,34.81,4,18,25.06,139.24,164.3,Credit card,6.2,9/3/2024,Tuesday
INV00376,A,Mumbai,Normal,Female,Electronic accessories,68.6,8,18,98.78,548.8,647.58,Credit card,7.9,1/3/2025,Friday
INV00377,B,Ahmedabad,Normal,Female,Food and beverages,57.34,5,5,14.34,286.7,301.04,Credit card,4.2,12/26/2024,Thursday
INV00378,C,Bangalore,Normal,Female,Home and lifestyle,13.69,4,18,9.86,54.76,64.62,Credit card,9.9,10/28/2024,Monday
INV00379,B,Bangalore,Normal,Male,Health and beauty,72.62,6,12,52.29,435.72,488.01,Credit card,8.0,8/26/2024,Monday
INV00380,B,Hyderabad,Member,Female,Home and lifestyle,85.08,5,18,76.57,425.4,501.97,Ewallet,4.4,11/30/2024,Saturday
INV00381,A,Hyderabad,Normal,Female,Electronic accessories,53.07,3,18,28.66,159.21,187.87,Cash,4.4,3/16/2025,Sunday
INV00382,A,Bangalore,Member,Female,Electronic accessories,30.19,9,18,48.91,271.71,320.62,Ewallet,5.4,2/19/2025,Wednesday
INV00383,B,Kolkata,Member,Female,Home and lifestyle,50.45,1,18,9.08,50.45,59.53,Ewallet,9.7,12/9/2024,Monday
INV00384,C,Bangalore,Member,Female,Food and beverages,89.03,8,5,35.61,712.24,747.85,Credit card,6.8,7/27/2025,Sunday
INV00385,A,Pune,Normal,Female,Electronic accessories,66.7,7,18,84.04,466.9,550.94,Ewallet,7.0,1/14/2025,Tuesday
INV00386,A,Bangalore,Member,Female,Home and lifestyle,69.28,6,18,74.82,415.68,490.5,Credit card,9.3,11/1/2024,Friday
INV00387,A,Bangalore,Member,Female,Health and beauty,71.08,6,12,51.18,426.48,477.66,Credit card,5.0,6/30/2025,Monday
INV00388,C,Ahmedabad,Member,Female,Home and lifestyle,97.53,6,18,105.33,585.18,690.51,Cash,5.4,9/30/2024,Monday
INV00389,A,Mumbai,Normal,Male,Home and lifestyle,76.74,1,18,13.81,76.74,90.55,Credit card,8.8,3/29/2025,Saturday
INV00390,A,Chennai,Normal,Male,Sports and travel,86.75,2,5,8.68,173.5,182.18,Ewallet,7.3,9/28/2024,Saturday
INV00391,C,Mumbai,Member,Male,Electronic accessories,70.0,7,18,88.2,490.0,578.2,Credit card,8.4,9/30/2024,Monday
INV00392,C,Ahmedabad,Normal,Female,Health and beauty,87.61,7,12,73.59,613.27,686.86,Credit card,7.8,12/7/2024,Saturday
INV00393,C,Delhi,Normal,Female,Health and beauty,79.77,7,12,67.01,558.39,625.4,Credit card,5.5,8/14/2024,Wednesday
INV00394,B,Chennai,Normal,Female,Food and beverages,40.47,4,5,8.09,161.88,169.97,Cash,9.7,7/14/2025,Monday
INV00395,C,Hyderabad,Member,Female,Food and beverages,96.86,9,5,43.59,871.74,915.33,Credit card,8.5,8/22/2024,Thursday
INV00396,A,Bangalore,Member,Female,Fashion accessories,81.82,2,12,19.64,163.64,183.28,Ewallet,7.0,5/26/2025,Monday
INV00397,B,Delhi,Normal,Male,Food and beverages,11.68,5,5,2.92,58.4,61.32,Cash,8.2,10/25/2024,Friday
INV00398,A,Bangalore,Member,Male,Fashion accessories,39.62,5,12,23.77,198.1,221.87,Credit card,8.1,8/14/2024,Wednesday
INV00399,C,Mumbai,Member,Female,Fashion accessories,94.51,9,12,102.07,850.59,952.66,Credit card,6.9,5/10/2025,Saturday
